referrer,views_total,views_unique
Google,7435,1725
docs.monai.io,1528,320
github.com,1385,305
monai.io,866,253
Bing,856,132
chatgpt.com,231,73
cn.bing.com,129,44
colab.research.google.com,124,31
DuckDuckGo,92,20
notebooks.githubusercontent.com,90,25
