referrer,views_total,views_unique
Google,10042,1302
monai.io,2592,389
docs.monai.io,2324,302
github.com,2189,291
Bing,895,82
cn.bing.com,323,43
DuckDuckGo,178,19
statics.teams.cdn.office.net,164,29
notebooks.githubusercontent.com,136,13
chatgpt.com,132,13
