url_path,views_total,views_unique
/Project-MONAI/tutorials,2226,1293
/Project-MONAI/tutorials/tree/main/3d_segmentation,1895,475
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1287,332
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1203,349
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1201,329
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,957,230
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,775,201
/Project-MONAI/tutorials/tree/main/3d_classification,765,198
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,735,227
/Project-MONAI/tutorials/tree/main/auto3dseg,715,184
