time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-17 00:00:00+00:00,,,1079,149
2024-03-18 00:00:00+00:00,9.0,9.0,5150,591
2024-03-19 00:00:00+00:00,30.0,11.0,5075,582
2024-03-20 00:00:00+00:00,34.0,17.0,4738,560
2024-03-21 00:00:00+00:00,96.0,20.0,4301,566
2024-03-22 00:00:00+00:00,13.0,10.0,3563,503
2024-03-23 00:00:00+00:00,4.0,4.0,1832,245
2024-03-24 00:00:00+00:00,1.0,1.0,2152,288
2024-03-25 00:00:00+00:00,13.0,13.0,4680,546
2024-03-26 00:00:00+00:00,16.0,13.0,5428,595
2024-03-27 00:00:00+00:00,29.0,12.0,4191,563
2024-03-28 00:00:00+00:00,11.0,10.0,4472,523
2024-03-29 00:00:00+00:00,6.0,6.0,3671,419
2024-03-30 00:00:00+00:00,4.0,4.0,2077,264
2024-03-31 00:00:00+00:00,3.0,3.0,907,130
