referrer,views_total,views_unique
Google,16083,1741
monai.io,4360,505
docs.monai.io,4154,491
github.com,2857,330
Bing,928,105
monai.medium.com,384,32
colab.research.google.com,341,46
link.csdn.net,331,51
link.zhihu.com,324,53
paperswithcode.com,313,16
