url_path,views_total,views_unique
/Project-MONAI/tutorials,1760,1001
/Project-MONAI/tutorials/tree/main/3d_segmentation,371,222
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,300,157
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,258,135
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,238,110
/Project-MONAI/tutorials/tree/main,230,161
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,207,120
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,194,115
/Project-MONAI/tutorials/tree/main/3d_classification,144,88
/Project-MONAI/tutorials/blob/main/generation/maisi/README.md,144,87
