url_path,views_total,views_unique
/Project-MONAI/tutorials,1125,843
/Project-MONAI/tutorials/tree/main/3d_segmentation,302,193
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,282,166
/Project-MONAI/tutorials/tree/main,252,165
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,240,137
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,181,124
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,154,93
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,152,83
/Project-MONAI/tutorials/blob/main/generation/maisi/README.md,132,87
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,132,84
