url_path,views_total,views_unique
/Project-MONAI/tutorials,3109,1536
/Project-MONAI/tutorials/tree/main/3d_segmentation,1822,500
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1148,420
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1142,369
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,982,297
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,776,234
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,689,232
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,645,273
/Project-MONAI/tutorials/tree/main/3d_classification,566,198
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,514,178
