url_path,views_total,views_unique
/Project-MONAI/tutorials,4014,1672
/Project-MONAI/tutorials/tree/main/3d_segmentation,1465,618
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,885,438
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,883,406
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,664,279
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,642,298
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,534,295
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,471,279
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,403,198
/Project-MONAI/tutorials/tree/main/auto3dseg,369,158
