time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-24 00:00:00+00:00,16,16,702,184
2025-11-25 00:00:00+00:00,42,34,1617,364
2025-11-26 00:00:00+00:00,18,14,1213,349
2025-11-27 00:00:00+00:00,20,14,1049,339
2025-11-28 00:00:00+00:00,22,17,857,297
2025-11-29 00:00:00+00:00,25,21,694,177
2025-11-30 00:00:00+00:00,17,16,784,190
2025-12-01 00:00:00+00:00,31,22,1376,361
2025-12-02 00:00:00+00:00,18,16,1356,393
2025-12-03 00:00:00+00:00,28,22,969,347
2025-12-04 00:00:00+00:00,34,22,1104,336
2025-12-05 00:00:00+00:00,19,17,925,337
2025-12-06 00:00:00+00:00,14,12,500,182
2025-12-07 00:00:00+00:00,126,14,503,198
2025-12-08 00:00:00+00:00,6,6,357,143
