referrer,views_total,views_unique
Google,13412,1614
monai.io,3932,442
docs.monai.io,2750,377
github.com,2223,271
Bing,635,69
link.zhihu.com,231,35
youtube.com,202,18
colab.research.google.com,198,24
notebooks.githubusercontent.com,161,30
cn.bing.com,126,16
