time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-02 00:00:00+00:00,13,4,1115,158
2024-09-03 00:00:00+00:00,60,6,2953,406
2024-09-04 00:00:00+00:00,68,5,3122,420
2024-09-05 00:00:00+00:00,42,1,2669,410
2024-09-06 00:00:00+00:00,96,4,3033,392
2024-09-07 00:00:00+00:00,36,2,1264,174
2024-09-08 00:00:00+00:00,3,3,1210,180
2024-09-09 00:00:00+00:00,28,5,3616,443
2024-09-10 00:00:00+00:00,19,7,3459,454
2024-09-11 00:00:00+00:00,14,2,3263,454
2024-09-12 00:00:00+00:00,14,5,3343,430
2024-09-13 00:00:00+00:00,7,5,3041,399
2024-09-14 00:00:00+00:00,2,2,1418,184
2024-09-15 00:00:00+00:00,1,1,1334,223
2024-09-16 00:00:00+00:00,11,3,1175,153
