url_path,views_total,views_unique
/Project-MONAI/tutorials,2399,1399
/Project-MONAI/tutorials/tree/main/3d_segmentation,2278,546
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1458,399
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1412,387
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1233,325
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1059,286
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,1054,247
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,900,262
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,849,224
/Project-MONAI/tutorials/tree/main/3d_classification,790,221
