url_path,views_total,views_unique
/Project-MONAI/tutorials,1837,1136
/Project-MONAI/tutorials/tree/main/3d_segmentation,505,298
/Project-MONAI/tutorials/tree/main/generation/maisi,350,117
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,347,204
/Project-MONAI/tutorials/tree/main,284,190
/Project-MONAI/tutorials/tree/main/auto3dseg,233,139
/Project-MONAI/tutorials/tree/main/generation,214,82
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,198,129
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,194,125
/Project-MONAI/tutorials/tree/main/3d_classification,193,126
