url_path,views_total,views_unique
/Project-MONAI/tutorials,2495,1486
/Project-MONAI/tutorials/tree/main/3d_segmentation,936,475
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,745,350
/Project-MONAI/tutorials/tree/main/generation/maisi,675,192
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,611,271
/Project-MONAI/tutorials/tree/main,535,343
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,515,278
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,490,248
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,477,239
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,447,231
