referrer,views_total,views_unique
Google,4338,948
docs.monai.io,2124,451
github.com,2064,288
monai.io,1598,392
statics.teams.cdn.office.net,99,18
colab.research.google.com,74,17
Bing,69,16
link.csdn.net,52,10
DuckDuckGo,48,10
medici-codalab-main.eastus.cloudapp.azure.com,46,10
