url_path,views_total,views_unique
/Project-MONAI/tutorials,2938,1226
/Project-MONAI/tutorials/tree/main/3d_segmentation,940,431
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,641,325
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,557,281
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,549,273
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,461,273
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,385,217
/Project-MONAI/tutorials/tree/main/auto3dseg,287,134
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,283,145
/Project-MONAI/tutorials/pulls,251,24
