url_path,views_total,views_unique
/Project-MONAI/tutorials,2580,1528
/Project-MONAI/tutorials/tree/main/3d_segmentation,856,467
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,721,345
/Project-MONAI/tutorials/tree/main/generation/maisi,605,186
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,551,272
/Project-MONAI/tutorials/tree/main,516,319
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,476,232
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,466,245
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,463,240
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,460,230
