url_path,views_total,views_unique
/Project-MONAI/tutorials,2365,1511
/Project-MONAI/tutorials/tree/main/3d_segmentation,863,480
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,690,340
/Project-MONAI/tutorials/tree/main/generation/maisi,583,165
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,513,267
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,500,268
/Project-MONAI/tutorials/tree/main,495,320
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,449,227
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,398,221
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,386,216
