referrer,views_total,views_unique
Google,10544,1391
monai.io,2771,420
docs.monai.io,2341,291
github.com,2340,288
Bing,950,87
cn.bing.com,339,43
DuckDuckGo,200,21
statics.teams.cdn.office.net,166,29
chatgpt.com,141,14
Yahoo,127,5
