time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-30 00:00:00+00:00,5,3,631,80
2023-12-31 00:00:00+00:00,2,2,1218,137
2024-01-01 00:00:00+00:00,11,7,1254,165
2024-01-02 00:00:00+00:00,16,13,3078,411
2024-01-03 00:00:00+00:00,9,9,3087,397
2024-01-04 00:00:00+00:00,12,11,3772,437
2024-01-05 00:00:00+00:00,10,10,3513,405
2024-01-06 00:00:00+00:00,4,4,2004,241
2024-01-07 00:00:00+00:00,3,2,1883,198
2024-01-08 00:00:00+00:00,8,7,3761,486
2024-01-09 00:00:00+00:00,27,9,3899,497
2024-01-10 00:00:00+00:00,12,10,3825,488
2024-01-11 00:00:00+00:00,9,8,3951,540
2024-01-12 00:00:00+00:00,7,7,3433,483
2024-01-13 00:00:00+00:00,1,1,761,104
