time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-14 00:00:00+00:00,50,17,298,144
2026-02-15 00:00:00+00:00,47,12,242,123
2026-02-16 00:00:00+00:00,33,19,520,189
2026-02-17 00:00:00+00:00,68,9,641,244
2026-02-18 00:00:00+00:00,90,15,633,295
2026-02-19 00:00:00+00:00,34,24,826,258
2026-02-20 00:00:00+00:00,41,35,726,254
2026-02-21 00:00:00+00:00,16,14,376,152
2026-02-22 00:00:00+00:00,15,15,384,178
2026-02-23 00:00:00+00:00,579,13,756,291
2026-02-24 00:00:00+00:00,51,11,963,308
2026-02-25 00:00:00+00:00,23,15,778,294
2026-02-26 00:00:00+00:00,151,118,917,347
2026-02-27 00:00:00+00:00,89,12,479,225
