time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-26 00:00:00+00:00,,,1064,160
2023-11-27 00:00:00+00:00,10.0,10.0,5120,590
2023-11-28 00:00:00+00:00,10.0,9.0,4604,587
2023-11-29 00:00:00+00:00,14.0,9.0,4495,500
2023-11-30 00:00:00+00:00,18.0,11.0,4881,599
2023-12-01 00:00:00+00:00,6.0,5.0,3830,468
2023-12-02 00:00:00+00:00,4.0,4.0,2222,267
2023-12-03 00:00:00+00:00,5.0,5.0,1901,240
2023-12-04 00:00:00+00:00,11.0,11.0,4916,618
2023-12-05 00:00:00+00:00,14.0,10.0,4769,579
2023-12-06 00:00:00+00:00,9.0,9.0,5062,561
2023-12-07 00:00:00+00:00,5.0,5.0,4555,550
2023-12-08 00:00:00+00:00,7.0,6.0,4102,488
2023-12-09 00:00:00+00:00,12.0,7.0,1934,257
2023-12-10 00:00:00+00:00,,,613,114
