referrer,views_total,views_unique
Google,6230,1503
monai.io,1356,412
docs.monai.io,1214,318
github.com,1094,248
Bing,324,73
chatgpt.com,134,45
statics.teams.cdn.office.net,126,35
paperswithcode.com,83,17
notebooks.githubusercontent.com,61,27
DuckDuckGo,61,17
