referrer,views_total,views_unique
Google,3791,867
github.com,3648,595
docs.monai.io,1818,401
monai.io,1070,309
dev.azure.com,73,5
colab.research.google.com,71,9
Bing,55,29
paperswithcode.com,55,24
StartPage,53,3
notebooks.githubusercontent.com,36,12
