url_path,views_total,views_unique
/Project-MONAI/tutorials,2515,1439
/Project-MONAI/tutorials/tree/main/3d_segmentation,2222,519
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1371,374
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1301,329
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1243,338
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1217,337
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,995,248
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,949,241
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,890,256
/Project-MONAI/tutorials/tree/main/3d_classification,847,210
