url_path,views_total,views_unique
/Project-MONAI/tutorials,2757,1155
/Project-MONAI/tutorials/tree/main/3d_segmentation,928,394
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,573,297
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,526,234
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,422,239
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,395,238
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,377,194
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,280,124
/Project-MONAI/tutorials/search,242,82
/Project-MONAI/tutorials/tree/main/modules,235,109
