referrer,views_total,views_unique
Google,7402,1760
docs.monai.io,1629,358
github.com,1353,276
monai.io,1100,270
Bing,633,133
chatgpt.com,154,55
cn.bing.com,140,55
DuckDuckGo,122,25
arxiv.org,119,18
link.csdn.net,76,26
