referrer,views_total,views_unique
Google,890,335
github.com,798,249
monai.readthedocs.io,262,68
chatgpt.com,205,63
Bing,101,36
teams.public.onecdn.static.microsoft,47,18
search.brave.com,34,8
arxiv.org,21,5
monai-dev.readthedocs.io,11,3
DuckDuckGo,10,5
