time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-22 00:00:00+00:00,1.0,1.0,507,122
2024-12-23 00:00:00+00:00,3.0,3.0,1612,344
2024-12-24 00:00:00+00:00,4.0,4.0,1047,276
2024-12-25 00:00:00+00:00,5.0,5.0,927,240
2024-12-26 00:00:00+00:00,4.0,4.0,1523,319
2024-12-27 00:00:00+00:00,5.0,5.0,977,281
2024-12-28 00:00:00+00:00,,,835,202
2024-12-29 00:00:00+00:00,1.0,1.0,592,164
2024-12-30 00:00:00+00:00,,,1258,279
2024-12-31 00:00:00+00:00,,,791,230
2025-01-01 00:00:00+00:00,2.0,2.0,471,162
2025-01-02 00:00:00+00:00,3.0,3.0,1285,325
2025-01-03 00:00:00+00:00,4.0,4.0,1527,322
2025-01-04 00:00:00+00:00,2.0,2.0,842,177
2025-01-05 00:00:00+00:00,,,257,73
