url_path,views_total,views_unique
/Project-MONAI/tutorials,2577,1453
/Project-MONAI/tutorials/tree/main/3d_segmentation,2241,524
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1483,392
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1264,353
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1213,324
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1161,304
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,1110,276
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,970,280
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,905,220
/Project-MONAI/tutorials/tree/main/3d_classification,834,217
