url_path,views_total,views_unique
/Project-MONAI/tutorials,1087,814
/Project-MONAI/tutorials/tree/main/3d_segmentation,287,181
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,281,168
/Project-MONAI/tutorials/tree/main,248,163
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,245,139
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,180,120
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,154,91
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,149,82
/Project-MONAI/tutorials/blob/main/generation/maisi/README.md,132,86
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,132,84
