referrer,views_total,views_unique
Google,6051,1455
monai.io,1355,388
docs.monai.io,1159,296
github.com,1039,219
Bing,347,71
chatgpt.com,126,44
notebooks.githubusercontent.com,120,28
statics.teams.cdn.office.net,114,32
arxiv.org,78,13
paperswithcode.com,75,18
