url_path,views_total,views_unique
/Project-MONAI/tutorials,1809,1160
/Project-MONAI/tutorials/tree/main/3d_segmentation,526,315
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,494,268
/Project-MONAI/tutorials/tree/main/generation/maisi,485,158
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,408,271
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,373,184
/Project-MONAI/tutorials/tree/main,362,238
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,356,192
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,334,208
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,324,206
