referrer,views_total,views_unique
Google,13397,1599
monai.io,4044,447
docs.monai.io,2866,389
github.com,2328,268
Bing,675,63
youtube.com,235,20
link.zhihu.com,222,36
colab.research.google.com,167,23
notebooks.githubusercontent.com,161,25
cn.bing.com,144,17
