url_path,views_total,views_unique
/Project-MONAI/tutorials,2027,1263
/Project-MONAI/tutorials/tree/main/3d_segmentation,1899,480
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1221,326
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1204,336
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,957,279
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,936,240
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,811,214
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,786,204
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,683,209
/Project-MONAI/tutorials/tree/main/auto3dseg,669,162
