url_path,views_total,views_unique
/Project-MONAI/tutorials,3295,1341
/Project-MONAI/tutorials/tree/main/3d_segmentation,959,462
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,580,281
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,571,283
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,562,308
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,520,317
/Project-MONAI/tutorials/tree/main/auto3dseg,364,208
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,362,219
/Project-MONAI/tutorials/search,300,93
/Project-MONAI/tutorials/tree/main/3d_classification,278,151
