referrer,views_total,views_unique
Google,1285,498
github.com,830,253
monai.readthedocs.io,265,88
chatgpt.com,220,82
Bing,160,57
monai-dev.readthedocs.io,51,14
doubao.com,30,7
search.brave.com,30,7
yuque.com,30,2
project-monai.github.io,25,14
