url_path,views_total,views_unique
/Project-MONAI/tutorials,2280,1321
/Project-MONAI/tutorials/tree/main/3d_segmentation,855,448
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,686,351
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,650,332
/Project-MONAI/tutorials/tree/main/generation/maisi,630,184
/Project-MONAI/tutorials/tree/main,615,352
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,545,278
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,492,258
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,424,209
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,408,233
