url_path,views_total,views_unique
/Project-MONAI/tutorials,3812,1571
/Project-MONAI/tutorials/tree/main/3d_segmentation,1344,590
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,761,370
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,726,415
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,610,309
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,516,290
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,485,268
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,459,218
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,357,166
/Project-MONAI/tutorials/tree/main/detection,357,100
