referrer,views_total,views_unique
github.com,924,268
Google,905,383
monai.readthedocs.io,202,77
chatgpt.com,153,68
Bing,66,33
teams.public.onecdn.static.microsoft,66,19
search.brave.com,38,9
ucndr9srcy1r.feishu.cn,21,6
DuckDuckGo,20,10
arxiv.org,19,5
