time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-08 00:00:00+00:00,2.0,2.0,490,147
2024-12-09 00:00:00+00:00,2.0,2.0,2378,515
2024-12-10 00:00:00+00:00,5.0,3.0,2682,536
2024-12-11 00:00:00+00:00,28.0,4.0,2272,497
2024-12-12 00:00:00+00:00,6.0,4.0,1992,541
2024-12-13 00:00:00+00:00,3.0,3.0,1647,416
2024-12-14 00:00:00+00:00,9.0,9.0,726,219
2024-12-15 00:00:00+00:00,29.0,3.0,768,201
2024-12-16 00:00:00+00:00,11.0,6.0,2112,436
2024-12-17 00:00:00+00:00,3.0,3.0,2615,553
2024-12-18 00:00:00+00:00,3.0,3.0,1973,481
2024-12-19 00:00:00+00:00,6.0,4.0,2142,438
2024-12-20 00:00:00+00:00,12.0,5.0,1514,386
2024-12-21 00:00:00+00:00,7.0,5.0,916,212
2024-12-22 00:00:00+00:00,,,281,94
