url_path,views_total,views_unique
/Project-MONAI/tutorials,3878,1568
/Project-MONAI/tutorials/tree/main/3d_segmentation,1145,550
/Project-MONAI/tutorials/tree/main/auto3dseg,722,334
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,705,339
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,638,352
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,599,336
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,542,332
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,411,240
/Project-MONAI/tutorials/tree/main/3d_classification,330,181
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,301,157
