url_path,views_total,views_unique
/Project-MONAI/tutorials,3181,1327
/Project-MONAI/tutorials/tree/main/3d_segmentation,1008,494
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,586,337
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,577,286
/Project-MONAI/tutorials/tree/main/auto3dseg,546,242
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,522,294
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,470,294
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,344,207
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,286,153
/Project-MONAI/tutorials/tree/main/3d_classification,262,153
