referrer,views_total,views_unique
github.com,3485,622
Google,3006,814
docs.monai.io,1704,417
monai.io,1445,385
colab.research.google.com,130,34
elearningv4.nuk.edu.tw,110,26
link.zhihu.com,79,28
covid-segmentation.grand-challenge.org,63,22
theaisummer.com,51,14
paperswithcode.com,46,22
