referrer,views_total,views_unique
Google,5999,1343
docs.monai.io,1450,324
monai.io,1403,419
github.com,1261,241
Bing,341,86
ecourse2.ccu.edu.tw,231,27
statics.teams.cdn.office.net,163,46
cn.bing.com,138,38
chatgpt.com,127,46
paperswithcode.com,89,16
