time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-27 00:00:00+00:00,89,12,479,225
2026-02-28 00:00:00+00:00,19,13,388,161
2026-03-01 00:00:00+00:00,32,29,319,151
2026-03-02 00:00:00+00:00,99,15,876,346
2026-03-03 00:00:00+00:00,180,12,906,322
2026-03-04 00:00:00+00:00,128,21,817,312
2026-03-05 00:00:00+00:00,47,33,805,306
2026-03-06 00:00:00+00:00,142,48,746,275
2026-03-07 00:00:00+00:00,40,36,388,146
2026-03-08 00:00:00+00:00,20,13,359,155
2026-03-09 00:00:00+00:00,32,14,1007,310
2026-03-10 00:00:00+00:00,37,33,888,290
2026-03-11 00:00:00+00:00,29,25,973,326
2026-03-12 00:00:00+00:00,14,13,809,291
