time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-29 00:00:00+00:00,3,3,814.0,211.0
2025-01-30 00:00:00+00:00,7,5,1584.0,381.0
2025-01-31 00:00:00+00:00,9,9,1554.0,362.0
2025-02-01 00:00:00+00:00,9,6,702.0,184.0
2025-02-02 00:00:00+00:00,4,4,765.0,203.0
2025-02-03 00:00:00+00:00,10,9,1895.0,433.0
2025-02-04 00:00:00+00:00,5,5,1970.0,451.0
2025-02-05 00:00:00+00:00,15,13,1652.0,471.0
2025-02-06 00:00:00+00:00,18,13,1971.0,492.0
2025-02-07 00:00:00+00:00,15,9,1552.0,394.0
2025-02-08 00:00:00+00:00,9,9,806.0,214.0
2025-02-09 00:00:00+00:00,6,5,815.0,237.0
2025-02-10 00:00:00+00:00,12,10,1808.0,477.0
2025-02-11 00:00:00+00:00,18,15,1434.0,391.0
2025-02-12 00:00:00+00:00,8,6,,
