url_path,views_total,views_unique
/Project-MONAI/tutorials,735,479
/Project-MONAI/tutorials/tree/main/3d_segmentation,149,99
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,128,78
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,123,58
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,120,65
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,112,65
/Project-MONAI/Tutorials,105,83
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,96,54
/Project-MONAI/tutorials/tree/main/detection,90,41
/Project-MONAI/tutorials/tree/main,88,70
