url_path,views_total,views_unique
/Project-MONAI/tutorials/tree/main/3d_segmentation,2285,511
/Project-MONAI/tutorials,2158,1199
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1480,351
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1305,362
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1230,308
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,1193,227
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1176,270
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,878,221
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,862,247
/Project-MONAI/tutorials/tree/main/3d_classification,671,173
