time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-21 00:00:00+00:00,16,14,376,152
2026-02-22 00:00:00+00:00,15,15,384,178
2026-02-23 00:00:00+00:00,579,13,756,291
2026-02-24 00:00:00+00:00,51,11,963,308
2026-02-25 00:00:00+00:00,23,15,778,294
2026-02-26 00:00:00+00:00,151,118,917,347
2026-02-27 00:00:00+00:00,89,12,479,225
2026-02-28 00:00:00+00:00,19,13,388,161
2026-03-01 00:00:00+00:00,32,29,319,151
2026-03-02 00:00:00+00:00,99,15,876,346
2026-03-03 00:00:00+00:00,180,12,906,322
2026-03-04 00:00:00+00:00,128,21,817,312
2026-03-05 00:00:00+00:00,47,33,805,306
2026-03-06 00:00:00+00:00,142,48,746,275
