url_path,views_total,views_unique
/Project-MONAI/tutorials,3250,1350
/Project-MONAI/tutorials/tree/main/3d_segmentation,1009,501
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,580,286
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,575,332
/Project-MONAI/tutorials/tree/main/auto3dseg,544,248
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,517,301
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,469,298
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,371,219
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,291,150
/Project-MONAI/tutorials/tree/main/3d_classification,273,158
