time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-05 00:00:00+00:00,590,68,553,158
2026-06-06 00:00:00+00:00,74,18,316,97
2026-06-07 00:00:00+00:00,21,16,336,98
2026-06-08 00:00:00+00:00,14,14,507,188
2026-06-09 00:00:00+00:00,87,58,556,185
2026-06-10 00:00:00+00:00,39,33,471,161
2026-06-11 00:00:00+00:00,91,29,512,206
2026-06-12 00:00:00+00:00,28,21,468,205
2026-06-13 00:00:00+00:00,34,28,201,113
2026-06-14 00:00:00+00:00,48,37,298,104
2026-06-15 00:00:00+00:00,57,32,307,161
2026-06-16 00:00:00+00:00,27,25,305,144
2026-06-17 00:00:00+00:00,36,31,444,190
2026-06-18 00:00:00+00:00,17,12,364,164
