referrer,views_total,views_unique
Google,11641,1429
monai.io,3526,448
docs.monai.io,2850,389
github.com,2329,267
Bing,399,72
link.zhihu.com,309,47
link.csdn.net,262,33
cn.bing.com,190,26
youtube.com,159,21
statics.teams.cdn.office.net,158,30
