referrer,views_total,views_unique
Google,10270,1110
docs.monai.io,2685,318
monai.io,2573,336
github.com,2112,242
Bing,591,52
link.zhihu.com,254,29
link.csdn.net,205,28
paperswithcode.com,158,23
colab.research.google.com,148,24
youtube.com,141,16
