referrer,views_total,views_unique
github.com,3770,658
Google,3212,896
docs.monai.io,1896,445
monai.io,1372,377
colab.research.google.com,123,29
kitware.com,97,23
link.zhihu.com,88,25
elearningv4.nuk.edu.tw,67,20
paperswithcode.com,61,24
theaisummer.com,61,17
