url_path,views_total,views_unique
/Project-MONAI/tutorials,2665,1556
/Project-MONAI/tutorials/tree/main/3d_segmentation,2253,539
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1486,395
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1315,357
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1223,329
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1204,284
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,1154,311
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,942,245
/Project-MONAI/tutorials/tree/main/3d_classification,852,226
/Project-MONAI/tutorials/tree/main/auto3dseg,804,168
