url_path,views_total,views_unique
/Project-MONAI/tutorials,1043,770
/Project-MONAI/tutorials/tree/main/3d_segmentation,283,175
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,266,166
/Project-MONAI/tutorials/tree/main,225,164
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,213,132
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,161,109
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,146,78
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,145,88
/Project-MONAI/tutorials/tree/main/auto3dseg,134,89
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,133,93
