url_path,views_total,views_unique
/Project-MONAI/tutorials/tree/main/3d_segmentation,2131,476
/Project-MONAI/tutorials,2065,1269
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1430,374
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1357,376
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1141,272
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,972,243
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,889,231
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,733,217
/Project-MONAI/tutorials/tree/main/auto3dseg,719,172
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,667,192
