referrer,views_total,views_unique
Google,11745,1407
monai.io,3689,417
docs.monai.io,2874,358
github.com,1920,250
Bing,558,78
link.zhihu.com,207,39
cn.bing.com,166,24
statics.teams.cdn.office.net,158,30
colab.research.google.com,143,27
notebooks.githubusercontent.com,143,24
