referrer,views_total,views_unique
Google,14537,1750
monai.io,3674,478
docs.monai.io,3323,435
github.com,3173,315
Bing,1544,126
link.zhihu.com,352,58
monai.medium.com,264,24
cn.bing.com,224,33
notebooks.githubusercontent.com,206,30
search.brave.com,152,10
