referrer,views_total,views_unique
Google,5222,1269
monai.io,1704,380
docs.monai.io,1222,312
github.com,1154,230
Bing,396,87
paperswithcode.com,179,26
chatgpt.com,161,42
statics.teams.cdn.office.net,145,36
notebooks.githubusercontent.com,131,24
cn.bing.com,124,39
