referrer,views_total,views_unique
Google,12348,1577
monai.io,3449,394
github.com,2623,311
docs.monai.io,2524,346
Bing,872,115
cn.bing.com,267,45
youtube.com,176,9
notebooks.githubusercontent.com,160,20
statics.teams.cdn.office.net,116,6
paperswithcode.com,116,5
