url_path,views_total,views_unique
/Project-MONAI/tutorials,2133,1223
/Project-MONAI/tutorials/tree/main/3d_segmentation,822,420
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,650,320
/Project-MONAI/tutorials/tree/main,600,337
/Project-MONAI/tutorials/tree/main/generation/maisi,585,178
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,565,311
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,493,265
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,430,231
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,391,203
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,383,214
